mavpackettype,TimeUS,Dist,TBrg,NavBrg,AltE,XT,XTi,AsE,TLat,TLng,TAW,TAT,TAsp,ap_time_s
NTUN,4479988,0.0,0.0,0.0,0.89,0.0,0.0,-13.131729125976562,0.0,0.0,0.0,0.0,13.0,4.479988
NTUN,4519988,0.0,0.0,0.0,0.89,0.0,0.0,-13.131729125976562,0.0,0.0,0.0,0.0,13.0,4.519988
NTUN,4559988,0.0,0.0,0.0,0.91,0.0,0.0,-13.151087760925293,0.0,0.0,0.0,0.0,13.0,4.559988
NTUN,4599988,0.0,0.0,0.0,0.91,0.0,0.0,-13.151087760925293,0.0,0.0,0.0,0.0,13.0,4.599988
NTUN,4639988,0.0,0.0,0.0,0.91,0.0,0.0,-13.169103622436523,0.0,0.0,0.0,0.0,13.0,4.639988
NTUN,4679988,0.0,0.0,0.0,0.85,0.0,0.0,-13.169103622436523,0.0,0.0,0.0,0.0,13.0,4.679988
NTUN,4719988,0.0,0.0,0.0,0.85,0.0,0.0,-13.169103622436523,0.0,0.0,0.0,0.0,13.0,4.719988
NTUN,4759988,0.0,0.0,0.0,1.05,0.0,0.0,-13.185619354248047,0.0,0.0,0.0,0.0,13.0,4.759988
NTUN,4799988,0.0,0.0,0.0,1.05,0.0,0.0,-13.185619354248047,0.0,0.0,0.0,0.0,13.0,4.799988
NTUN,4839988,0.0,0.0,0.0,1.05,0.0,0.0,-13.196574211120605,0.0,0.0,0.0,0.0,13.0,4.839988
NTUN,4879988,0.0,0.0,0.0,1.08,0.0,0.0,-13.196574211120605,0.0,0.0,0.0,0.0,13.0,4.879988
NTUN,4919988,0.0,0.0,0.0,1.08,0.0,0.0,-13.196574211120605,0.0,0.0,0.0,0.0,13.0,4.919988
NTUN,4959988,0.0,0.0,0.0,1.04,0.0,0.0,-13.207931518554688,0.0,0.0,0.0,0.0,13.0,4.959988
NTUN,4999988,0.0,0.0,0.0,1.04,0.0,0.0,-13.207931518554688,0.0,0.0,0.0,0.0,13.0,4.999988
NTUN,5039988,0.0,0.0,0.0,1.04,0.0,0.0,-13.217425346374512,0.0,0.0,0.0,0.0,13.0,5.039988
NTUN,5079988,0.0,0.0,0.0,1.15,0.0,0.0,-13.217425346374512,0.0,0.0,0.0,0.0,13.0,5.079988
NTUN,5119988,0.0,0.0,0.0,1.15,0.0,0.0,-13.217425346374512,0.0,0.0,0.0,0.0,13.0,5.119988
NTUN,5159988,0.0,0.0,0.0,0.98,0.0,0.0,-13.223189353942871,0.0,0.0,0.0,0.0,13.0,5.159988
NTUN,5199988,0.0,0.0,0.0,0.98,0.0,0.0,-13.223189353942871,0.0,0.0,0.0,0.0,13.0,5.199988
NTUN,5239988,0.0,0.0,0.0,0.98,0.0,0.0,-13.228245735168457,0.0,0.0,0.0,0.0,13.0,5.239988
NTUN,5279988,0.0,0.0,0.0,0.95,0.0,0.0,-13.228245735168457,0.0,0.0,0.0,0.0,13.0,5.279988
NTUN,5319988,0.0,0.0,0.0,0.95,0.0,0.0,-13.228245735168457,0.0,0.0,0.0,0.0,13.0,5.319988
NTUN,5359988,0.0,0.0,0.0,0.91,0.0,0.0,-13.23045539855957,0.0,0.0,0.0,0.0,13.0,5.359988
NTUN,5399988,0.0,0.0,0.0,0.91,0.0,0.0,-13.23045539855957,0.0,0.0,0.0,0.0,13.0,5.399988
NTUN,5439988,0.0,0.0,0.0,0.91,0.0,0.0,-13.230790138244629,0.0,0.0,0.0,0.0,13.0,5.439988
NTUN,5479988,0.0,0.0,0.0,1.07,0.0,0.0,-13.230790138244629,0.0,0.0,0.0,0.0,13.0,5.479988
NTUN,5519988,0.0,0.0,0.0,1.07,0.0,0.0,-13.230790138244629,0.0,0.0,0.0,0.0,13.0,5.519988
NTUN,5559988,0.0,0.0,0.0,1.0,0.0,0.0,-13.232120513916016,0.0,0.0,0.0,0.0,13.0,5.559988
NTUN,5599988,0.0,0.0,0.0,1.0,0.0,0.0,-13.232120513916016,0.0,0.0,0.0,0.0,13.0,5.599988
NTUN,5639988,0.0,0.0,0.0,1.0,0.0,0.0,-13.230877876281738,0.0,0.0,0.0,0.0,13.0,5.639988
NTUN,5679988,0.0,0.0,0.0,1.05,0.0,0.0,-13.230877876281738,0.0,0.0,0.0,0.0,13.0,5.679988
NTUN,5719988,0.0,0.0,0.0,1.05,0.0,0.0,-13.230877876281738,0.0,0.0,0.0,0.0,13.0,5.719988
NTUN,5759988,0.0,0.0,0.0,0.95,0.0,0.0,-13.226991653442383,0.0,0.0,0.0,0.0,13.0,5.759988
NTUN,5799988,0.0,0.0,0.0,0.95,0.0,0.0,-13.226991653442383,0.0,0.0,0.0,0.0,13.0,5.799988
NTUN,5839988,0.0,0.0,0.0,0.95,0.0,0.0,-13.220945358276367,0.0,0.0,0.0,0.0,13.0,5.839988
NTUN,5879988,0.0,0.0,0.0,1.14,0.0,0.0,-13.220945358276367,0.0,0.0,0.0,0.0,13.0,5.879988
NTUN,5919988,0.0,0.0,0.0,1.14,0.0,0.0,-13.220945358276367,0.0,0.0,0.0,0.0,13.0,5.919988
NTUN,5959988,0.0,0.0,0.0,0.97,0.0,0.0,-13.21103286743164,0.0,0.0,0.0,0.0,13.0,5.959988
NTUN,5999988,0.0,0.0,0.0,0.97,0.0,0.0,-13.21103286743164,0.0,0.0,0.0,0.0,13.0,5.999988
NTUN,6039988,0.0,0.0,0.0,0.97,0.0,0.0,-13.200700759887695,0.0,0.0,0.0,0.0,13.0,6.039988
NTUN,6079988,0.0,0.0,0.0,1.02,0.0,0.0,-13.200700759887695,0.0,0.0,0.0,0.0,13.0,6.079988
NTUN,6119988,0.0,0.0,0.0,1.02,0.0,0.0,-13.200700759887695,0.0,0.0,0.0,0.0,13.0,6.119988
NTUN,6159988,0.0,0.0,0.0,1.11,0.0,0.0,-13.190317153930664,0.0,0.0,0.0,0.0,13.0,6.159988
NTUN,6199988,0.0,0.0,0.0,1.11,0.0,0.0,-13.190317153930664,0.0,0.0,0.0,0.0,13.0,6.199988
NTUN,6239988,0.0,0.0,0.0,1.11,0.0,0.0,-13.178847312927246,0.0,0.0,0.0,0.0,13.0,6.239988
NTUN,6279988,0.0,0.0,0.0,0.93,0.0,0.0,-13.178847312927246,0.0,0.0,0.0,0.0,13.0,6.279988
NTUN,6319988,0.0,0.0,0.0,0.93,0.0,0.0,-13.178847312927246,0.0,0.0,0.0,0.0,13.0,6.319988
NTUN,6359988,0.0,0.0,0.0,0.87,0.0,0.0,-13.166634559631348,0.0,0.0,0.0,0.0,13.0,6.359988
NTUN,6399988,0.0,0.0,0.0,0.87,0.0,0.0,-13.166634559631348,0.0,0.0,0.0,0.0,13.0,6.399988
NTUN,6439988,0.0,0.0,0.0,0.87,0.0,0.0,-13.153111457824707,0.0,0.0,0.0,0.0,13.0,6.439988
NTUN,6479988,0.0,0.0,0.0,1.0,0.0,0.0,-13.153111457824707,0.0,0.0,0.0,0.0,13.0,6.479988
NTUN,6519988,0.0,0.0,0.0,1.0,0.0,0.0,-13.153111457824707,0.0,0.0,0.0,0.0,13.0,6.519988
NTUN,6559988,0.0,0.0,0.0,0.94,0.0,0.0,-13.137147903442383,0.0,0.0,0.0,0.0,13.0,6.559988
NTUN,6599988,0.0,0.0,0.0,0.94,0.0,0.0,-13.137147903442383,0.0,0.0,0.0,0.0,13.0,6.599988
NTUN,6639988,0.0,0.0,0.0,0.94,0.0,0.0,-13.122176170349121,0.0,0.0,0.0,0.0,13.0,6.639988
NTUN,6679988,0.0,0.0,0.0,0.91,0.0,0.0,-13.122176170349121,0.0,0.0,0.0,0.0,13.0,6.679988
NTUN,6719988,0.0,0.0,0.0,0.91,0.0,0.0,-13.122176170349121,0.0,0.0,0.0,0.0,13.0,6.719988
NTUN,6759988,0.0,0.0,0.0,0.88,0.0,0.0,-13.102453231811523,0.0,0.0,0.0,0.0,13.0,6.759988
NTUN,6799988,0.0,0.0,0.0,0.88,0.0,0.0,-13.102453231811523,0.0,0.0,0.0,0.0,13.0,6.799988
NTUN,6839988,0.0,0.0,0.0,0.88,0.0,0.0,-13.085986137390137,0.0,0.0,0.0,0.0,13.0,6.839988
NTUN,6879988,0.0,0.0,0.0,1.0,0.0,0.0,-13.085986137390137,0.0,0.0,0.0,0.0,13.0,6.879988
NTUN,6919988,0.0,0.0,0.0,1.0,0.0,0.0,-13.085986137390137,0.0,0.0,0.0,0.0,13.0,6.919988
NTUN,6959988,0.0,0.0,0.0,0.85,0.0,0.0,-13.067180633544922,0.0,0.0,0.0,0.0,13.0,6.959988
NTUN,6999988,0.0,0.0,0.0,0.85,0.0,0.0,-13.067180633544922,0.0,0.0,0.0,0.0,13.0,6.999988
NTUN,7039988,0.0,0.0,0.0,0.85,0.0,0.0,-13.049827575683594,0.0,0.0,0.0,0.0,13.0,7.039988
NTUN,7079988,0.0,0.0,0.0,0.76,0.0,0.0,-13.049827575683594,0.0,0.0,0.0,0.0,13.0,7.079988
NTUN,7119988,0.0,0.0,0.0,0.76,0.0,0.0,-13.049827575683594,0.0,0.0,0.0,0.0,13.0,7.119988
NTUN,7159988,0.0,0.0,0.0,0.67,0.0,0.0,-13.028482437133789,0.0,0.0,0.0,0.0,13.0,7.159988
NTUN,7199988,0.0,0.0,0.0,0.67,0.0,0.0,-13.028482437133789,0.0,0.0,0.0,0.0,13.0,7.199988
NTUN,7239988,0.0,0.0,0.0,0.67,0.0,0.0,-13.007319450378418,0.0,0.0,0.0,0.0,13.0,7.239988
NTUN,7279988,0.0,0.0,0.0,0.65,0.0,0.0,-13.007319450378418,0.0,0.0,0.0,0.0,13.0,7.279988
NTUN,7319988,0.0,0.0,0.0,0.65,0.0,0.0,-13.007319450378418,0.0,0.0,0.0,0.0,13.0,7.319988
NTUN,7359988,0.0,0.0,0.0,0.76,0.0,0.0,-12.989821434020996,0.0,0.0,0.0,0.0,13.0,7.359988
NTUN,7399988,0.0,0.0,0.0,0.76,0.0,0.0,-12.989821434020996,0.0,0.0,0.0,0.0,13.0,7.399988
NTUN,7439988,0.0,0.0,0.0,0.76,0.0,0.0,-12.972236633300781,0.0,0.0,0.0,0.0,13.0,7.439988
NTUN,7479988,0.0,0.0,0.0,0.65,0.0,0.0,-12.972236633300781,0.0,0.0,0.0,0.0,13.0,7.479988
NTUN,7519988,0.0,0.0,0.0,0.65,0.0,0.0,-12.972236633300781,0.0,0.0,0.0,0.0,13.0,7.519988
NTUN,7559988,0.0,0.0,0.0,0.83,0.0,0.0,-12.95314884185791,0.0,0.0,0.0,0.0,13.0,7.559988
NTUN,7599988,0.0,0.0,0.0,0.83,0.0,0.0,-12.95314884185791,0.0,0.0,0.0,0.0,13.0,7.599988
NTUN,7639988,0.0,0.0,0.0,0.83,0.0,0.0,-12.93247127532959,0.0,0.0,0.0,0.0,13.0,7.639988
NTUN,7679988,0.0,0.0,0.0,0.58,0.0,0.0,-12.93247127532959,0.0,0.0,0.0,0.0,13.0,7.679988
NTUN,7719988,0.0,0.0,0.0,0.58,0.0,0.0,-12.93247127532959,0.0,0.0,0.0,0.0,13.0,7.719988
NTUN,7759988,0.0,0.0,0.0,0.73,0.0,0.0,-12.912015914916992,0.0,0.0,0.0,0.0,13.0,7.759988
NTUN,7799988,0.0,0.0,0.0,0.73,0.0,0.0,-12.912015914916992,0.0,0.0,0.0,0.0,13.0,7.799988
NTUN,7839988,0.0,0.0,0.0,0.73,0.0,0.0,-12.893725395202637,0.0,0.0,0.0,0.0,13.0,7.839988
NTUN,7879988,0.0,0.0,0.0,0.56,0.0,0.0,-12.893725395202637,0.0,0.0,0.0,0.0,13.0,7.879988
NTUN,7919988,0.0,0.0,0.0,0.56,0.0,0.0,-12.893725395202637,0.0,0.0,0.0,0.0,13.0,7.919988
NTUN,7959988,0.0,0.0,0.0,0.66,0.0,0.0,-12.878783226013184,0.0,0.0,0.0,0.0,13.0,7.959988
NTUN,7999988,0.0,0.0,0.0,0.66,0.0,0.0,-12.878783226013184,0.0,0.0,0.0,0.0,13.0,7.999988
NTUN,8039988,0.0,0.0,0.0,0.66,0.0,0.0,-12.863037109375,0.0,0.0,0.0,0.0,13.0,8.039988
NTUN,8079988,0.0,0.0,0.0,0.69,0.0,0.0,-12.863037109375,0.0,0.0,0.0,0.0,13.0,8.079988
NTUN,8119988,0.0,0.0,0.0,0.69,0.0,0.0,-12.863037109375,0.0,0.0,0.0,0.0,13.0,8.119988
NTUN,8159988,0.0,0.0,0.0,0.48,0.0,0.0,-12.845308303833008,0.0,0.0,0.0,0.0,13.0,8.159988
NTUN,8199988,0.0,0.0,0.0,0.48,0.0,0.0,-12.845308303833008,0.0,0.0,0.0,0.0,13.0,8.199988
NTUN,8239988,0.0,0.0,0.0,0.48,0.0,0.0,-12.831027030944824,0.0,0.0,0.0,0.0,13.0,8.239988
NTUN,8279988,0.0,0.0,0.0,0.55,0.0,0.0,-12.831027030944824,0.0,0.0,0.0,0.0,13.0,8.279988
NTUN,8319988,0.0,0.0,0.0,0.55,0.0,0.0,-12.831027030944824,0.0,0.0,0.0,0.0,13.0,8.319988
NTUN,8359988,0.0,0.0,0.0,0.58,0.0,0.0,-12.81761646270752,0.0,0.0,0.0,0.0,13.0,8.359988
NTUN,8399988,0.0,0.0,0.0,0.58,0.0,0.0,-12.81761646270752,0.0,0.0,0.0,0.0,13.0,8.399988
NTUN,8439988,0.0,0.0,0.0,0.58,0.0,0.0,-12.800727844238281,0.0,0.0,0.0,0.0,13.0,8.439988
NTUN,8479988,0.0,0.0,0.0,0.4,0.0,0.0,-12.800727844238281,0.0,0.0,0.0,0.0,13.0,8.479988
NTUN,8519988,0.0,0.0,0.0,0.4,0.0,0.0,-12.800727844238281,0.0,0.0,0.0,0.0,13.0,8.519988
NTUN,8559988,0.0,0.0,0.0,0.52,0.0,0.0,-12.78803539276123,0.0,0.0,0.0,0.0,13.0,8.559988
NTUN,8599988,0.0,0.0,0.0,0.52,0.0,0.0,-12.78803539276123,0.0,0.0,0.0,0.0,13.0,8.599988
NTUN,8639988,0.0,0.0,0.0,0.52,0.0,0.0,-12.777619361877441,0.0,0.0,0.0,0.0,13.0,8.639988
NTUN,8679988,0.0,0.0,0.0,0.51,0.0,0.0,-12.777619361877441,0.0,0.0,0.0,0.0,13.0,8.679988
NTUN,8719988,0.0,0.0,0.0,0.51,0.0,0.0,-12.777619361877441,0.0,0.0,0.0,0.0,13.0,8.719988
NTUN,8759988,0.0,0.0,0.0,0.33,0.0,0.0,-12.767889022827148,0.0,0.0,0.0,0.0,13.0,8.759988
NTUN,8799988,0.0,0.0,0.0,0.33,0.0,0.0,-12.767889022827148,0.0,0.0,0.0,0.0,13.0,8.799988
NTUN,8839988,0.0,0.0,0.0,0.33,0.0,0.0,-12.757030487060547,0.0,0.0,0.0,0.0,13.0,8.839988
NTUN,8879988,0.0,0.0,0.0,0.34,0.0,0.0,-12.757030487060547,0.0,0.0,0.0,0.0,13.0,8.879988
NTUN,8919988,0.0,0.0,0.0,0.34,0.0,0.0,-12.757030487060547,0.0,0.0,0.0,0.0,13.0,8.919988
NTUN,8959988,0.0,0.0,0.0,0.45,0.0,0.0,-12.747075080871582,0.0,0.0,0.0,0.0,13.0,8.959988
NTUN,8999988,0.0,0.0,0.0,0.45,0.0,0.0,-12.747075080871582,0.0,0.0,0.0,0.0,13.0,8.999988
NTUN,9039988,0.0,0.0,0.0,0.45,0.0,0.0,-12.736281394958496,0.0,0.0,0.0,0.0,13.0,9.039988
NTUN,9079988,0.0,0.0,0.0,0.45,0.0,0.0,-12.736281394958496,0.0,0.0,0.0,0.0,13.0,9.079988
NTUN,9119988,0.0,0.0,0.0,0.45,0.0,0.0,-12.736281394958496,0.0,0.0,0.0,0.0,13.0,9.119988
NTUN,9159988,0.0,0.0,0.0,0.23,0.0,0.0,-12.729978561401367,0.0,0.0,0.0,0.0,13.0,9.159988
NTUN,9199988,0.0,0.0,0.0,0.23,0.0,0.0,-12.729978561401367,0.0,0.0,0.0,0.0,13.0,9.199988
NTUN,9239988,0.0,0.0,0.0,0.23,0.0,0.0,-12.726325988769531,0.0,0.0,0.0,0.0,13.0,9.239988
NTUN,9279988,0.0,0.0,0.0,0.17,0.0,0.0,-12.726325988769531,0.0,0.0,0.0,0.0,13.0,9.279988
NTUN,9319988,0.0,0.0,0.0,0.17,0.0,0.0,-12.726325988769531,0.0,0.0,0.0,0.0,13.0,9.319988
NTUN,9359988,0.0,0.0,0.0,0.4,0.0,0.0,-12.719344139099121,0.0,0.0,0.0,0.0,13.0,9.359988
NTUN,9399988,0.0,0.0,0.0,0.4,0.0,0.0,-12.719344139099121,0.0,0.0,0.0,0.0,13.0,9.399988
NTUN,9439988,0.0,0.0,0.0,0.4,0.0,0.0,-12.714451789855957,0.0,0.0,0.0,0.0,13.0,9.439988
NTUN,9479988,0.0,0.0,0.0,0.23,0.0,0.0,-12.714451789855957,0.0,0.0,0.0,0.0,13.0,9.479988
NTUN,9519988,0.0,0.0,0.0,0.23,0.0,0.0,-12.714451789855957,0.0,0.0,0.0,0.0,13.0,9.519988
NTUN,9559988,0.0,0.0,0.0,0.13,0.0,0.0,-12.712648391723633,0.0,0.0,0.0,0.0,13.0,9.559988
NTUN,9599988,0.0,0.0,0.0,0.13,0.0,0.0,-12.712648391723633,0.0,0.0,0.0,0.0,13.0,9.599988
NTUN,9639988,0.0,0.0,0.0,0.13,0.0,0.0,-12.711947441101074,0.0,0.0,0.0,0.0,13.0,9.639988
NTUN,9679988,0.0,0.0,0.0,0.3,0.0,0.0,-12.711947441101074,0.0,0.0,0.0,0.0,13.0,9.679988
NTUN,9719988,0.0,0.0,0.0,0.3,0.0,0.0,-12.711947441101074,0.0,0.0,0.0,0.0,13.0,9.719988
NTUN,9759988,0.0,0.0,0.0,0.2,0.0,0.0,-12.71033000946045,0.0,0.0,0.0,0.0,13.0,9.759988
NTUN,9799988,0.0,0.0,0.0,0.2,0.0,0.0,-12.71033000946045,0.0,0.0,0.0,0.0,13.0,9.799988
NTUN,9839988,0.0,0.0,0.0,0.2,0.0,0.0,-12.711836814880371,0.0,0.0,0.0,0.0,13.0,9.839988
NTUN,9879988,0.0,0.0,0.0,0.21,0.0,0.0,-12.711836814880371,0.0,0.0,0.0,0.0,13.0,9.879988
NTUN,9919988,0.0,0.0,0.0,0.21,0.0,0.0,-12.711836814880371,0.0,0.0,0.0,0.0,13.0,9.919988
NTUN,9959988,0.0,0.0,0.0,0.29,0.0,0.0,-12.71395206451416,0.0,0.0,0.0,0.0,13.0,9.959988
NTUN,9999988,0.0,0.0,0.0,0.29,0.0,0.0,-12.71395206451416,0.0,0.0,0.0,0.0,13.0,9.999988
NTUN,10039988,0.0,0.0,0.0,0.29,0.0,0.0,-12.715205192565918,0.0,0.0,0.0,0.0,13.0,10.039988
NTUN,10079988,0.0,0.0,0.0,0.21,0.0,0.0,-12.715205192565918,0.0,0.0,0.0,0.0,13.0,10.079988
NTUN,10119988,0.0,0.0,0.0,0.21,0.0,0.0,-12.715205192565918,0.0,0.0,0.0,0.0,13.0,10.119988
NTUN,10159988,0.0,0.0,0.0,0.06,0.0,0.0,-12.7173490524292,0.0,0.0,0.0,0.0,13.0,10.159988
NTUN,10199988,0.0,0.0,0.0,0.06,0.0,0.0,-12.7173490524292,0.0,0.0,0.0,0.0,13.0,10.199988
NTUN,10239988,0.0,0.0,0.0,0.06,0.0,0.0,-12.718978881835938,0.0,0.0,0.0,0.0,13.0,10.239988
NTUN,10279988,0.0,0.0,0.0,0.08,0.0,0.0,-12.718978881835938,0.0,0.0,0.0,0.0,13.0,10.279988
NTUN,10319988,0.0,0.0,0.0,0.08,0.0,0.0,-12.718978881835938,0.0,0.0,0.0,0.0,13.0,10.319988
NTUN,10359988,0.0,0.0,0.0,0.05,0.0,0.0,-12.72182846069336,0.0,0.0,0.0,0.0,13.0,10.359988
NTUN,10399988,0.0,0.0,0.0,0.05,0.0,0.0,-12.72182846069336,0.0,0.0,0.0,0.0,13.0,10.399988
NTUN,10439988,0.0,0.0,0.0,0.05,0.0,0.0,-12.72342586517334,0.0,0.0,0.0,0.0,13.0,10.439988
NTUN,10479988,0.0,0.0,0.0,0.15,0.0,0.0,-12.72342586517334,0.0,0.0,0.0,0.0,13.0,10.479988
NTUN,10519988,0.0,0.0,0.0,0.15,0.0,0.0,-12.72342586517334,0.0,0.0,0.0,0.0,13.0,10.519988
