Time_s,Axis,StateValue,State,Surface_deg,P_slew,D_slew,FF_single,FF,P,I,D,ActionValue,Action,RMAX,TAU
5.879988,roll,0,IDLE,-0.094464473426342,0.238941848278046,0.00581732019782066,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
5.919988,roll,0,IDLE,-0.0938378646969795,0.247134000062943,0.00602884963154793,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
5.959988,roll,0,IDLE,-0.0928738713264465,0.253622770309448,0.00619735801592469,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
5.999988,roll,0,IDLE,-0.0917694941163063,0.258578598499298,0.00632726494222879,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.039988,roll,0,IDLE,-0.0907051712274551,0.262162238359451,0.00642260210588574,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.079988,roll,0,IDLE,-0.0897475257515907,0.264520227909088,0.00648704543709755,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.119988,roll,0,IDLE,-0.0889193937182426,0.265786051750183,0.0065239449031651,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.159988,roll,0,IDLE,-0.0882158055901527,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.199988,roll,0,IDLE,-0.0876356661319733,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.239988,roll,0,IDLE,-0.0871550217270851,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.279988,roll,0,IDLE,-0.0867582410573959,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.319988,roll,0,IDLE,-0.0864377915859222,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.359988,roll,0,IDLE,-0.0861743837594986,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.399988,roll,0,IDLE,-0.0859632417559624,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.439988,roll,0,IDLE,-0.0856197103857994,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.479988,roll,0,IDLE,-0.084877073764801,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.519988,roll,0,IDLE,-0.0840488225221634,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.559988,roll,0,IDLE,-0.0832547098398209,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.599988,roll,0,IDLE,-0.0825469866394997,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.639988,roll,0,IDLE,-0.0819354653358459,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.679988,roll,0,IDLE,-0.0814161822199821,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.719988,roll,0,IDLE,-0.0809880346059799,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.759988,roll,0,IDLE,-0.0806354954838753,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.799988,roll,0,IDLE,-0.0801697000861168,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.839988,roll,0,IDLE,-0.0793162137269974,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.879988,roll,0,IDLE,-0.0783791020512581,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.919988,roll,0,IDLE,-0.0774825513362885,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.959988,roll,0,IDLE,-0.0766703486442566,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
6.999988,roll,0,IDLE,-0.0759631246328354,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.039988,roll,0,IDLE,-0.0753554254770279,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.079988,roll,0,IDLE,-0.0746437832713127,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.119988,roll,0,IDLE,-0.0739654302597046,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.159988,roll,0,IDLE,-0.073433592915535,0.266081273555756,0.00653635011985898,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.199988,roll,0,IDLE,-0.0729997307062149,0.266081273555756,0.0066062631085515,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.239988,roll,0,IDLE,-0.0721874684095383,0.266081273555756,0.00733086187392473,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.279988,roll,0,IDLE,-0.0711995139718056,0.266081273555756,0.00799865182489157,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.319988,roll,0,IDLE,-0.0702206641435623,0.266081273555756,0.00861408654600382,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.359988,roll,0,IDLE,-0.0693309605121613,0.266081273555756,0.00918127223849297,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.399988,roll,0,IDLE,-0.0685524716973305,0.266081273555756,0.00969475507736206,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.439988,roll,0,IDLE,-0.0678855329751968,0.266081273555756,0.0101223830133677,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.479988,roll,0,IDLE,-0.0673167034983635,0.266081273555756,0.0104694524779916,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.519988,roll,0,IDLE,-0.0663757845759392,0.266081273555756,0.010744140483439,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.559988,roll,0,IDLE,-0.0652684941887856,0.266081273555756,0.0109539115801454,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.599988,roll,0,IDLE,-0.0641839057207108,0.266081273555756,0.0111055728048086,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.639988,roll,0,IDLE,-0.0631925612688065,0.266081273555756,0.011205330491066,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.679988,roll,0,IDLE,-0.062139768153429,0.266081273555756,0.0112588368356228,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.719988,roll,0,IDLE,-0.0607598759233952,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.759988,roll,0,IDLE,-0.0593645498156548,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.799988,roll,0,IDLE,-0.0580678321421146,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.839988,roll,0,IDLE,-0.0569105893373489,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.879988,roll,0,IDLE,-0.0557088777422905,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.919988,roll,0,IDLE,-0.0538583397865295,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.959988,roll,0,IDLE,-0.0502479113638401,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
7.999988,roll,0,IDLE,-0.0440297834575176,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.039988,roll,0,IDLE,-0.0346936210989952,0.266081273555756,0.0112712420523167,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.079988,roll,0,IDLE,-0.0217665191739798,0.266081273555756,0.0114018945023417,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.119988,roll,0,IDLE,-0.00538594275712967,0.266081273555756,0.0118224956095219,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.159988,roll,0,IDLE,0.0140351885929704,0.266081273555756,0.0122035974636674,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.199988,roll,0,IDLE,0.0357962101697922,0.266081273555756,0.0126751633360982,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.239988,roll,0,IDLE,0.0591118112206459,0.266081273555756,0.0132297975942492,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.279988,roll,0,IDLE,0.0836273953318596,0.266081273555756,0.0138016948476434,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.319988,roll,0,IDLE,0.108770288527012,0.266081273555756,0.0143532706424594,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.359988,roll,0,IDLE,0.134368225932121,0.266081273555756,0.0148320123553276,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.399988,roll,0,IDLE,0.160016745328903,0.266081273555756,0.0152447978034616,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.439988,roll,0,IDLE,0.185247525572777,0.266081273555756,0.0155852995812893,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.479988,roll,0,IDLE,0.209768742322922,0.266081273555756,0.0158607661724091,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.519988,roll,0,IDLE,0.232449397444725,0.266081273555756,0.0164641868323088,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.559988,roll,0,IDLE,0.252302795648575,0.266081273555756,0.0172478184103966,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.599988,roll,0,IDLE,0.268585085868835,0.266081273555756,0.0179822538048029,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.639988,roll,0,IDLE,0.281223654747009,0.266081273555756,0.0186264887452126,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.679988,roll,0,IDLE,0.29004442691803,0.266081273555756,0.0191888865083456,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.719988,roll,0,IDLE,0.295726984739304,0.266081273555756,0.0196771081537008,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.759988,roll,0,IDLE,0.299019128084183,0.266081273555756,0.0200981572270393,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.799988,roll,0,IDLE,0.300733298063278,0.266081273555756,0.0204584449529648,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.839988,roll,0,IDLE,0.301668137311935,0.266081273555756,0.0207638349384069,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.879988,roll,0,IDLE,0.302593171596527,0.266081273555756,0.021072331815958,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.919988,roll,0,IDLE,0.303972035646439,0.266081273555756,0.0213639084249735,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.959988,roll,0,IDLE,0.306406795978546,0.266081273555756,0.0215850844979286,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
8.999988,roll,0,IDLE,0.309755891561508,0.266081273555756,0.0217432603240013,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.039988,roll,0,IDLE,0.314303129911423,0.266081273555756,0.0218451824039221,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.079988,roll,0,IDLE,0.320179730653763,0.266081273555756,0.0218969993293285,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.119988,roll,0,IDLE,0.327339202165604,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.159988,roll,0,IDLE,0.335475474596024,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.199988,roll,0,IDLE,0.343847662210464,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.239988,roll,0,IDLE,0.351400196552277,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.279988,roll,0,IDLE,0.356796026229858,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.319988,roll,0,IDLE,0.359028965234756,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.359988,roll,0,IDLE,0.35790029168129,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.399988,roll,0,IDLE,0.353593558073044,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.439988,roll,0,IDLE,0.346497625112534,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.479988,roll,0,IDLE,0.336891978979111,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.519988,roll,0,IDLE,0.324972927570343,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.559988,roll,0,IDLE,0.311330050230026,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.599988,roll,0,IDLE,0.296220034360886,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.639988,roll,0,IDLE,0.279890179634094,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.679988,roll,0,IDLE,0.262978851795197,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.719988,roll,0,IDLE,0.245480626821518,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.759988,roll,0,IDLE,0.227698609232903,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.799988,roll,0,IDLE,0.209529787302017,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.839988,roll,0,IDLE,0.190717250108719,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.879988,roll,0,IDLE,0.171355411410332,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.919988,roll,0,IDLE,0.151598319411278,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.959988,roll,0,IDLE,0.131554782390594,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
9.999988,roll,0,IDLE,0.112411163747311,0.266081273555756,0.0219058860093355,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.039988,roll,0,IDLE,0.257674932479858,0.342590719461441,0.13112635910511,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.079988,roll,0,IDLE,0.808254837989807,0.762840747833252,0.355544090270996,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.119988,roll,1,DEMAND_POS,1.47013199329376,1.14987826347351,0.608856081962585,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.159988,roll,1,DEMAND_POS,2.11560249328613,1.50631761550903,0.845080733299255,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.199988,roll,1,DEMAND_POS,2.68202877044678,1.83456766605377,1.06278538703918,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.239988,roll,1,DEMAND_POS,3.14116859436035,2.17869210243225,1.2634220123291,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.279988,roll,1,DEMAND_POS,3.48417472839355,2.53768396377563,1.44832873344421,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.319988,roll,1,DEMAND_POS,3.71353340148926,2.89662027359009,1.61873877048492,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.359988,roll,1,DEMAND_POS,3.83826398849487,3.23903894424438,1.77347016334534,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.399988,roll,1,DEMAND_POS,3.8709568977356,3.54373717308044,1.90716516971588,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.439988,roll,1,DEMAND_POS,3.82531213760376,3.80867671966553,2.02124667167664,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.479988,roll,1,DEMAND_POS,3.71548104286194,4.03692245483398,2.11594533920288,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.519988,roll,1,DEMAND_POS,3.55495381355286,4.23198175430298,2.19319438934326,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.559988,roll,1,DEMAND_POS,3.35738062858582,4.39706182479858,2.25475859642029,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.599988,roll,1,DEMAND_POS,3.13610935211182,4.53509521484375,2.30224919319153,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.639988,roll,1,DEMAND_POS,2.9027111530304,4.64875984191895,2.33713579177856,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.679988,roll,1,DEMAND_POS,2.66538834571838,4.74050426483154,2.36075806617737,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.719988,roll,1,DEMAND_POS,2.4309766292572,4.8111252784729,2.3743371963501,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.759988,roll,1,DEMAND_POS,2.20377421379089,4.8586950302124,2.37898445129395,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.799988,roll,1,DEMAND_POS,1.9851279258728,4.88571500778198,2.37898445129395,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.839988,roll,1,DEMAND_POS,1.7760272026062,4.89446210861206,2.37898445129395,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.879988,roll,0,IDLE,1.57750236988068,4.89446210861206,2.37898445129395,0,0.300000011920929,0.0840499997138977,0.586462497711182,0.00143499998375773,0,NONE,55,0.585349977016449
10.919988,roll,0,IDLE,1.45991945266724,4.90867137908936,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
10.959988,roll,0,IDLE,1.3334367275238,5.04864883422852,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
10.999988,roll,0,IDLE,1.20323705673218,5.1733250617981,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.039988,roll,0,IDLE,1.07179188728333,5.28407096862793,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.079988,roll,0,IDLE,0.939596951007843,5.38214349746704,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.119988,roll,0,IDLE,0.806532680988312,5.46869373321533,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.159988,roll,0,IDLE,0.673014879226685,5.54477691650391,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.199988,roll,0,IDLE,0.540708780288696,5.6113600730896,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.239988,roll,0,IDLE,0.410820960998535,5.6568603515625,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
11.279988,roll,0,IDLE,0.28442794084549,5.67957067489624,2.09177470207214,0.387601673603058,0.336000025272369,0.0294174998998642,0.0294174998998642,0.0010762499878183,4,LOWER_PD,35,0.673152446746826
